['/p/Btuf6PnnH6U/'],16.6k,50,-1,"['#BJP', '#governance', '#BharatKeMannKiBaat', '#bjp', '#india', '#election', '#suggestions', '#vote', '#2019', '#manifesto']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>किसान को खुशियों का तोहफा दिलाए जो उम्मीद उसी से हो। भाजपा संकल्प पत्र के लिए बताएं मोदी जी को अपने मन की बात<br/>➞ डायल करें 6357171717<br/>➞ अपने सुझाव ऑनलाइन भेजें bjp.org/bkmkb2019 ➞ नमो ऐप पर अपने सुझाव भेजें nm4.in/dnldapp <br/><a href=""/explore/tags/bharatkemannkibaat/"">#BharatKeMannKiBaat</a> <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/election/"">#election</a> <a href=""/explore/tags/suggestions/"">#suggestions</a> <a href=""/explore/tags/vote/"">#vote</a> <a href=""/explore/tags/2019/"">#2019</a> <a href=""/explore/tags/manifesto/"">#manifesto</a></span></div>"
['/p/Bts1jMIn1R4/'],18781,193,54.4k,"['#BJP', '#governance', '#bjp', '#india', '#vote', '#election']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Watch PM Shri Narendra Modi talking about the taunts on Middle Class by the the “Recounting Minister of Tamil Nadu”. <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/vote/"">#vote</a> <a href=""/explore/tags/election/"">#election</a></span></div>"
['/p/Btsco-GHbxY/'],22991,123,95.8k,"['#BJP', '#governance', '#andhrapradesh', '#sunrise', '#son', '#bjp', '#india', '#election', '#vote', '#2019', '#loksabha']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>जिन्होंने आंध्र प्रदेश के Sunrise का वादा किया था, आज अपने Son को Rise करने में जुटे है : पीएम मोदी <a href=""/explore/tags/andhrapradesh/"">#andhrapradesh</a> <a href=""/explore/tags/sunrise/"">#sunrise</a> <a href=""/explore/tags/son/"">#son</a> <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/election/"">#election</a> <a href=""/explore/tags/vote/"">#vote</a> <a href=""/explore/tags/2019/"">#2019</a> <a href=""/explore/tags/loksabha/"">#loksabha</a></span></div>"
['/p/BtsZ8jQnfo3/'],36411,315,138k,"['#BJP', '#governance', '#bjp', '#india', '#election', '#2019']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Watch the epic response of PM Shri Narendra Modi to TDP’s “Go Back Modi” posters and banners in Andhra Pradesh. <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/election/"">#election</a> <a href=""/explore/tags/2019/"">#2019</a></span></div>"
['/p/BtsEmc3Hf3Q/'],21.5k,77,-1,"['#BJP', '#governance', '#BharatKeMannKiBaat', '#bjp', '#india', '#vote', '#election', '#suggestions', '#manifesto']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>जिसने दुनिया में देश का परचम लहराया, उम्मीद उसी से हो! भाजपा संकल्प पत्र के लिए बताएं मोदी जी को अपने मन की बात<br/>➞ डायल करें 6357171717<br/>➞ अपने सुझाव ऑनलाइन भेजें bjp.org/bkmkb2019 ➞ नमो ऐप पर अपने सुझाव भेजें nm4.in/dnldapp<br/><br/><a href=""/explore/tags/bharatkemannkibaat/"">#BharatKeMannKiBaat</a> <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/vote/"">#vote</a> <a href=""/explore/tags/election/"">#election</a> <a href=""/explore/tags/suggestions/"">#suggestions</a> <a href=""/explore/tags/manifesto/"">#manifesto</a></span></div>"
['/p/Btp2S4InjSI/'],45.8k,109,-1,"['#BJP', '#governance', '#love', '#affection', '#bjp', '#india', '#election', '#vote']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>This is how Arunachal Pradesh welcomed PM Modi... the love and affection on the faces says it all! <a href=""/explore/tags/love/"">#love</a> <a href=""/explore/tags/affection/"">#affection</a> <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/election/"">#election</a> <a href=""/explore/tags/vote/"">#vote</a></span></div>"
['/p/BtphdQDHtst/'],18453,602,148k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>While Rahul Gandhi keeps working very hard to peddle new lies all the time, we leave you with this goal for 2019. Enjoy!</span></div>"
['/p/BtpgWGFnDBp/'],27.3k,148,-1,"['#BJP', '#governance', '#india', '#bjp', '#mahamilavat', '#election', '#mahagathbandhan', '#vote', '#Abki']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>ऐसी महामिलावट! ना बाबा ना... <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/mahamilavat/"">#mahamilavat</a> <a href=""/explore/tags/election/"">#election</a> <a href=""/explore/tags/mahagathbandhan/"">#mahagathbandhan</a> <a href=""/explore/tags/vote/"">#vote</a></span></div>"
['/p/Btnuaj2HSb8/'],41721,414,161k,"['#BJP', '#governance', '#vandemataran', '#bjp', '#india', '#vote', '#election', '#2019']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>On PM Modi's clarion call, Jalpaiguri resonated with the chants of Vande Mataram. <a href=""/explore/tags/vandemataran/"">#vandemataran</a> <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/vote/"">#vote</a> <a href=""/explore/tags/election/"">#election</a> <a href=""/explore/tags/2019/"">#2019</a></span></div>"
['/p/BtnM3LMHAvu/'],12814,139,62.2k,"['#BJP', '#governance']","<div class=""C4VMK""><h3 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/fambruh_hazz/"" title=""fambruh_hazz"">fambruh_hazz</a></h3><span><a class=""notranslate"" href=""/i_am_mr_bhatt_21111/"">@i_am_mr_bhatt_21111</a> hindu kya kehre modi ke bare me tu dekh bhai</span></div>"
['/p/BtnHMS3HwTi/'],8060,23,38.2k,"['#BJP', '#governance', '#ForTheFirstTime']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>India has witnessed undeniable firsts in the last 4.5 years. Here are the landmark achievements seen for the first time, under Modi government. <a href=""/explore/tags/forthefirsttime/"">#ForTheFirstTime</a></span></div>"
['/p/BtnHAHTnDJ2/'],7261,27,30.3k,"['#BJP', '#governance', '#ForTheFirstTime']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Check out many ‘firsts’ women empowerment has registered under Modi government. <a href=""/explore/tags/forthefirsttime/"">#ForTheFirstTime</a></span></div>"
['/p/BtnGfeRHMEz/'],15692,143,58.1k,"['#BJP', '#governance', '#ForTheFirstTime']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>राष्ट्र रक्षा समं पुण्यं,<br/>राष्ट्र रक्षा समं व्रतम्,<br/>राष्ट्र रक्षा समं यज्ञो,<br/>दृष्टो नैव च नैव च।। A Terror Free Resurgent India <a href=""/explore/tags/forthefirsttime/"">#ForTheFirstTime</a>.</span></div>"
['/p/BtnGIrtn3Qp/'],9889,123,42.4k,"['#BJP', '#governance']","<div class=""C4VMK""><h3 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/jaskarn.sandhu_26/"" title=""jaskarn.sandhu_26"">jaskarn.sandhu_26</a></h3><span>baag bc tnu mein dinda 6000 saal ka guzara kr k dikha kya chutiya kat rhe ho bc sala kutta godi media sch kbhi nai dikhai ga cha wale ne desh ko cha ki tarah smja barbaad krdia educated wrost nd corrupt PM ever modi kutta 😡😡 abb kuj chutya modi bhagat mere comment par apni bhen dene aege rly krege 😂</span></div>"
['/p/BtmxX_ingo6/'],31.3k,230,-1,"['#BJP', '#governance', '#BharatKeMannKiBaat', '#bjp', '#easeofdoingbusiness', '#manifesto', '#india', '#2019', '#vote', '#suggestions']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>FARK SAAF HAI!  Share what more you want, PM Modi is listening. ➞ Dial 6357171717<br/>➞ Log on to bjp.org/bkmkb2019 <br/><a href=""/explore/tags/bharatkemannkibaat/"">#BharatKeMannKiBaat</a> <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/easeofdoingbusiness/"">#easeofdoingbusiness</a> <a href=""/explore/tags/manifesto/"">#manifesto</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/2019/"">#2019</a> <a href=""/explore/tags/vote/"">#vote</a> <a href=""/explore/tags/suggestions/"">#suggestions</a></span></div>"
['/p/BtlVNTHHaqZ/'],62045,599,293k,"['#BJP', '#governance', '#bjp', '#india', '#vote', '#twitter', '#election', '#2019']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>देश को लूट कर विदेश भागने वाले आज ट्विटर पर रो रहे हैं : पीएम मोदी <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/vote/"">#vote</a> <a href=""/explore/tags/twitter/"">#twitter</a> <a href=""/explore/tags/election/"">#election</a> <a href=""/explore/tags/2019/"">#2019</a></span></div>"
['/p/BtlS9BAHHNz/'],35158,228,149k,"['#BJP', '#governance', '#bjp', '#india', '#election', '#2019', '#president', '#primeminister']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>सच बोलने वाला बाहर भी सच बोलता है और अंदर भी सच ही बोलता है : पीएम मोदी <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/election/"">#election</a> <a href=""/explore/tags/2019/"">#2019</a> <a href=""/explore/tags/president/"">#president</a> <a href=""/explore/tags/primeminister/"">#primeminister</a></span></div>"
['/p/BtlOPM9npCv/'],40488,313,196k,"['#BJP', '#governance', '#bjp', '#india', '#election', '#parliament', '#vote', '#2019', '#feku', '#fekumodi']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>कांग्रेस के लिए BC मतलब Before Congress और AD मतलब  After Dynasty : पीएम मोदी <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/election/"">#election</a> <a href=""/explore/tags/parliament/"">#parliament</a> <a href=""/explore/tags/vote/"">#vote</a> <a href=""/explore/tags/2019/"">#2019</a></span></div>"
['/p/BtkMjGuHWL6/'],32k,88,-1,"['#BJP', '#governance', '#BharatKeMannKiBaat', '#bjp', '#india', '#vote', '#election', '#loksabha', '#suggestions', '#manifesto', '#2019', '#namoagain']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>पूरे देश में मिल रहा है 'भारत के मन की बात' अभियान को अपार समर्थन। <br/>भाजपा संकल्प पत्र के लिए बताएं मोदी जी को अपने मन की बात<br/>➞ डायल करें 6357 17 17 17<br/>➞ अपने सुझाव ऑनलाइन भेजें bjp.org/bkmkb2019 ➞ नमो ऐप nm4.in/dnldapp <br/><a href=""/explore/tags/bharatkemannkibaat/"">#BharatKeMannKiBaat</a> <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/vote/"">#vote</a> <a href=""/explore/tags/election/"">#election</a> <a href=""/explore/tags/loksabha/"">#loksabha</a> <a href=""/explore/tags/suggestions/"">#suggestions</a> <a href=""/explore/tags/manifesto/"">#manifesto</a> <a href=""/explore/tags/2019/"">#2019</a></span></div>"
['/p/BthpwwXn6Is/'],10.8k,42,-1,"['#BJP', '#governance', '#bharatkemannkibaat', '#bjp', '#india', '#election', '#vote', '#youth', '#tax', '#middleclass']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Choose Wisely! <a href=""/explore/tags/bharatkemannkibaat/"">#bharatkemannkibaat</a> <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/election/"">#election</a> <a href=""/explore/tags/vote/"">#vote</a> <a href=""/explore/tags/youth/"">#youth</a> <a href=""/explore/tags/tax/"">#tax</a> <a href=""/explore/tags/middleclass/"">#middleclass</a></span></div>"
['/p/BtgcwY8ndh7/'],46.5k,99,-1,"['#BJP', '#governance', '#BharatKeMannKiBaat', '#bjp', '#india', '#manifesto', '#suggestions', '#loksabha', '#namo', '#modi']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>कर्नाटक के पूर्व मुख्यमंत्री व प्रदेश बीजेपी अध्यक्ष बीएस येदियुरप्पा जी ने ‘भारत के मन की बात, मोदी के साथ’अभियान किया लॉन्च, बेंगलुरु स्थित पार्टी मुख्यालय में इस दौरान भारी जनसैलाब देखने को मिला। हमें अपने सुझाव भेजने के लिए अभी मिस्ड कॉल करें 6357 17 17 17 पर या लॉग इन करें www.bharatkemannkibaat.com <a href=""/explore/tags/bharatkemannkibaat/"">#BharatKeMannKiBaat</a> <a href=""/explore/tags/bjp/"">#bjp</a> <a href=""/explore/tags/india/"">#india</a> <a href=""/explore/tags/manifesto/"">#manifesto</a> <a href=""/explore/tags/suggestions/"">#suggestions</a> <a href=""/explore/tags/loksabha/"">#loksabha</a> <a href=""/explore/tags/namo/"">#namo</a> <a href=""/explore/tags/modi/"">#modi</a></span></div>"
